pollinator,day,hour,min,plot,plant,number,sex,shade,note,is.pollinator
Helophilus_pendulus,16,10,57,4,Cen_jac,1,NA,0,NA,T
Helophilus_pendulus,16,12,19,19,Pot_ere,1,NA,0,NA,T
Helophilus_pendulus,15,9,36,75,Cen_jac,1,NA,0,NA,T
Helophilus_pendulus,16,12,28,76,Lat_pra,1,NA,0,NA,T
Helophilus_pendulus,15,11,53,21,Ran_fla,1,NA,0,NA,T
Helophilus_pendulus,14,14,23,L1,Lys_vul,1,NA,0,NA,T
Helophilus_pendulus,18,12,8,15,Pot_ere,1,NA,0,NA,T
Helophilus_pendulus,14,15,57,79,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,16,11,5,9,Suc_pra,2,NA,0,NA,T
Helophilus_trivittatus,15,16,24,22,Ran_acr,1,NA,0,NA,T
Helophilus_trivittatus,14,13,22,32,Ran_acr,1,NA,0,NA,T
Helophilus_trivittatus,19,15,47,76,Tri_rep,1,NA,0,NA,T
Helophilus_trivittatus,15,11,52,L1,Cir_pal,1,NA,0,NA,T
Helophilus_trivittatus,15,15,58,77,Sel_car,1,NA,0,NA,T
Helophilus_trivittatus,19,11,48,8,Pot_ere,1,NA,0,NA,T
Helophilus_trivittatus,14,13,3,25,Ser_tin,1,NA,0,NA,T
Helophilus_trivittatus,16,14,27,10,Suc_pra,1,NA,0,NA,T
Helophilus_trivittatus,19,12,44,20,Pot_ere,1,M,0,NA,T
Helophilus_trivittatus,19,12,2,63,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,20,12,51,45,Tri_rep,1,NA,0,NA,T
Helophilus_trivittatus,15,18,1,76,Pim_sax,1,NA,0,NA,T
Helophilus_trivittatus,16,8,49,63,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,15,9,23,69,Leo_his,1,NA,0,NA,T
Helophilus_trivittatus,15,9,48,20,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,19,12,44,20,Lat_pra,1,M,0,NA,T
Helophilus_trivittatus,20,14,45,81,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,14,17,21,20,Ran_acr,1,f,0,NA,T
Helophilus_trivittatus,18,12,12,77,Sel_car,1,NA,0,NA,T
Helophilus_trivittatus,16,9,14,9,San_off,1,NA,0,NA,T
Helophilus_trivittatus,18,8,33,82,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,15,15,57,10,Suc_pra,1,NA,0,NA,T
Helophilus_trivittatus,15,16,1,11,Ran_acr,1,NA,0,NA,T
Helophilus_trivittatus,14,18,16,67,Sel_car,1,NA,0,NA,T
Helophilus_trivittatus,19,10,32,20,Suc_pra,1,m,0,NA,T
Helophilus_trivittatus,14,12,4,80,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,14,12,51,19,Ach_pta,1,NA,0,NA,T
Helophilus_trivittatus,16,14,38,88,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,16,8,23,47,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,14,13,56,10,Suc_pra,2,NA,0,NA,T
Helophilus_trivittatus,15,14,46,47,San_off,1,NA,0,NA,T
Helophilus_trivittatus,15,13,50,18,Suc_pra,1,NA,0,NA,T
Helophilus_trivittatus,19,16,0,47,San_off,1,NA,0,NA,T
Helophilus_trivittatus,14,15,38,65,San_off,1,NA,0,NA,T
Helophilus_trivittatus,16,9,15,10,Suc_pra,1,NA,0,NA,T
Helophilus_trivittatus,14,15,42,67,Sel_car,1,NA,0,NA,T
Helophilus_trivittatus,14,16,30,58,Pim_sax,1,NA,0,NA,T
Helophilus_trivittatus,14,15,53,77,Sel_car,1,f,0,NA,T
Helophilus_trivittatus,19,11,29,2,Ran_acr,1,NA,0,NA,T
Helophilus_trivittatus,14,15,59,10,Suc_pra,2,NA,0,NA,T
Helophilus_trivittatus,15,9,51,21,Ran_acr,1,F,0,NA,T
Helophilus_trivittatus,19,12,4,10,Ach_pta,1,NA,0,NA,T
Helophilus_trivittatus,14,16,25,55,Ach_pta,1,NA,0,NA,T
Helophilus_trivittatus,14,8,56,20,Suc_pra,1,NA,0,NA,T
Helophilus_trivittatus,14,11,14,67,Sel_car,1,NA,0,NA,T
Helophilus_trivittatus,15,14,23,39,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,14,8,15,9,Suc_pra,1,NA,0,NA,T
Helophilus_trivittatus,15,13,24,79,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,14,8,17,10,Suc_pra,1,NA,0,NA,T
Helophilus_trivittatus,14,11,14,67,Sel_car,1,NA,0,NA,T
Helophilus_trivittatus,15,14,24,40,Cen_jac,1,NA,0,NA,T
Helophilus_trivittatus,15,17,18,4,San_off,1,NA,0,NA,T
Hesperiidae,16,15,7,39,Cen_jac,1,NA,0,NA,T
Heteroptera,14,15,22,65,San_off,1,NA,0,NA,?
Heteroptera,15,16,21,93,Ran_fla,1,NA,0,NA,?
Heteroptera,14,16,38,61,Lat_pra,1,NA,0,NA,?
Heteroptera,14,9,37,39,Lat_pra,1,NA,0,NA,?
Heteroptera,14,9,37,39,Cen_jac,1,NA,0,NA,?
Heteroptera,17,16,40,88,Cen_jac,1,NA,0,NA,?
Heteroptera,18,11,12,L9,Lyc_eur,1,NA,0,NA,?
Heteroptera,16,14,54,27,Ran_acr,1,NA,0,NA,?
Heteroptera,16,15,59,66,San_off,1,NA,0,NA,?
Heteroptera,20,13,49,L9,Lyc_eur,1,NA,0,NA,?
Heteroptera,19,14,48,5,San_off,1,NA,0,NA,?
Heteroptera,15,10,27,73,Cen_jac,1,NA,0,NA,?
Heteroptera,14,14,15,L4,Ach_pta,1,NA,0,NA,?
Heteroptera,19,12,46,L10,San_off,1,NA,0,NA,?
Heteroptera,14,10,25,49,Sel_car,1,NA,0,NA,?
Heteroptera,15,16,39,L1,Ang_syl,1,NA,0,NA,?
Heteroptera,20,10,42,67,Sel_car,1,NA,0,NA,?
Heteroptera,19,12,55,L5,San_off,1,NA,0,NA,?
Heteroptera,18,9,34,49,Pim_sax,1,NA,0,NA,?
Heteroptera,15,13,31,7,Ran_acr,1,NA,0,NA,?
Heteroptera,15,17,49,28,Ran_acr,1,NA,0,NA,?
Heteroptera,16,8,53,65,San_off,1,NA,0,NA,?
Heteroptera,16,8,44,61,Pla_lan,1,NA,0,NA,?
Heteroptera,18,11,2,26,Ran_acr,1,NA,0,NA,?
Heteroptera,18,11,0,27,Ran_acr,1,NA,0,NA,?
Heteroptera,14,9,40,40,Pim_sax,1,NA,0,NA,?
Heteroptera,15,10,30,35,Lat_pra,1,NA,0,NA,?
Iphiclides_podalirius,15,10,34,75,Tri_pra,1,NA,0,NA,T
Issoria_lathonia,15,13,43,14,Suc_pra,1,NA,0,NA,T
Issoria_lathonia,16,8,58,67,Cen_jac,1,NA,0,NA,T
Issoria_lathonia,15,13,40,12,Suc_pra,1,NA,0,NA,T
Lagriinae,15,9,49,L4,Sel_car,1,NA,0,NA,?
Lepidoptera_larva,19,16,0,47,Pim_sax,1,NA,0,NA,F
Lepidoptera_larva,18,11,33,L5,San_off,1,NA,0,NA,F
Lepidoptera_larva,16,9,48,47,San_off,1,NA,0,NA,F
Lepidoptera_larva,16,9,18,77,San_off,1,NA,0.3,NA,F
Lepidoptera_larva,17,15,48,61,NA_NA,1,NA,0,NA,F
Lepidoptera_larva,18,11,0,27,Ran_acr,1,NA,0,NA,F
Lepidoptera_larva,18,11,5,24,San_off,1,NA,0,NA,F
Lycaenidae,15,11,3,83,Ran_acr,1,F,0,NA,T
Lycaenidae,15,13,57,21,Ran_acr,1,F,0,NA,T
Lycaenidae,14,12,16,4,San_off,1,NA,0,NA,T
Lycaenidae,18,12,12,77,Sel_car,1,NA,0,NA,T
Lycaenidae,16,12,31,77,San_off,1,NA,0,NA,T
Macropis_fulvipes,16,9,46,92,Lys_vul,1,NA,0,NA,T
Macropis_fulvipes,19,13,4,92,Lys_vul,3,NA,0,NA,T
Macropis_fulvipes,14,16,12,92,Lys_vul,1,NA,0,NA,T
Macropis_fulvipes,14,14,24,92,Lys_vul,1,NA,0,NA,T
Macropis_fulvipes,15,11,19,92,Lys_vul,1,NA,0.85,NA,T
Macropis_fulvipes,15,15,19,92,Lys_vul,1,NA,0,NA,T
Macropis_fulvipes,16,15,11,L1,Lys_vul,2,NA,0,NA,T
Macropis_fulvipes,15,18,16,92,Lys_vul,2,NA,0,NA,T
Macropis_fulvipes,16,16,41,92,Lys_vul,3,NA,0,NA,T
Macropis_fulvipes,14,12,49,92,Lys_vul,1,NA,0,NA,T
Macropis_fulvipes,15,11,52,L1,Lys_vul,1,NA,0,NA,T
Macropis_fulvipes,15,16,20,92,Lys_vul,1,NA,0,NA,T
Macropis_fulvipes,15,8,22,L1,Lys_vul,1,NA,0,NA,T
Maniola_jurtina,14,13,18,14,Suc_pra,1,NA,0,NA,T
Maniola_jurtina,16,12,18,18,Suc_pra,1,NA,0,NA,T
Maniola_jurtina,14,13,39,41,Lat_pra,1,F,0,NA,T
Maniola_jurtina,15,12,57,70,Cen_jac,2,NA,0,NA,T
Maniola_jurtina,14,13,13,L3,Suc_pra,1,NA,0,NA,T
Maniola_jurtina,14,15,57,79,Cen_jac,1,NA,0,NA,T
Maniola_jurtina,15,17,36,60,Sel_car,1,NA,0,NA,T
Maniola_jurtina,14,17,38,10,Suc_pra,1,NA,0,NA,T
Maniola_jurtina,15,15,46,69,Tri_pra,1,NA,0,NA,T
Maniola_jurtina,15,13,41,13,Suc_pra,1,NA,0,NA,T
Maniola_jurtina,14,17,22,21,Suc_pra,1,NA,0,NA,T
Maniola_jurtina,14,17,10,10,Suc_pra,1,NA,0,NA,T
Maniola_jurtina,15,9,30,73,Tri_pra,1,NA,0,NA,T
Maniola_jurtina,19,10,32,20,Cen_jac,1,NA,0,NA,T
Maniola_jurtina,15,13,24,79,Cen_jac,1,NA,0,NA,T
Maniola_jurtina,14,15,32,62,Cen_jac,1,NA,0,NA,T
Maniola_jurtina,18,12,1,13,Suc_pra,1,NA,0,NA,T
Megachilidae,14,9,28,36,Lot_cor,1,NA,0,NA,T
Megachilidae,16,12,37,39,Cen_jac,1,NA,0,NA,T
Megachilidae,15,11,40,44,Lat_pra,1,NA,0,NA,T
Megasyrphus_erraticus,19,10,44,10,Suc_pra,1,f,0,NA,T
Melanostoma_mellinum,16,8,31,52,Ran_acr,1,F,0,NA,T
Melanostoma_mellinum,18,9,22,57,Pim_sax,1,F,0,NA,T
Melanostoma_mellinum,18,11,56,82,Pla_lan,1,NA,0,NA,T
Melanostoma_mellinum,14,18,52,87,Per_min,1,M,0,NA,T
Melanostoma_mellinum,16,8,16,44,Pla_lan,1,F,0,NA,T
Melanostoma_mellinum,16,8,29,50,Pla_lan,1,F,0,NA,T
Melanostoma_mellinum,18,10,51,33,Ran_acr,1,M,0,NA,T
Melanostoma_mellinum,17,15,20,47,San_off,1,M,0,NA,T
Melanostoma_mellinum,15,8,36,51,Pla_lan,1,NA,0,NA,T
Melanostoma_mellinum,19,15,19,24,San_off,1,M,0,NA,T
Melanostoma_mellinum,20,9,27,87,Per_min,1,NA,0,NA,T
Melanostoma_mellinum,18,12,15,76,Pim_sax,1,NA,0,NA,T
Melanostoma_mellinum,19,10,49,6,Ran_acr,1,m,0,NA,T
Melanostoma_mellinum,19,10,37,15,Pot_ere,1,NA,0,NA,T
Melanostoma_mellinum,14,7,54,3,Pla_lan,1,NA,0,NA,T
Melanostoma_mellinum,16,9,47,93,NA_NA,1,M,0,"tipla bych si jitrocel, ale není tam napsáno nic",T
Melanostoma_mellinum,19,15,8,L10,Pot_ere,1,NA,0,NA,T
Melanostoma_mellinum,18,10,59,28,Ran_acr,1,NA,0,NA,T
Melanostoma_mellinum,18,9,31,51,Hyp_per,1,F,0,NA,T
Melanostoma_mellinum,20,8,44,24,Pla_lan,1,M,0,NA,T
Melanostoma_mellinum,19,16,2,48,San_off,2,F,0,NA,T
Melanostoma_mellinum,14,11,0,61,Pla_lan,1,NA,0,NA,T
Melanostoma_mellinum,14,10,44,56,Lat_pra,1,NA,0,NA,T
Melanostoma_mellinum,19,12,46,L10,San_off,1,M,0,NA,T
Melanostoma_mellinum,16,8,14,41,Pla_lan,1,F,0,NA,T
Melanostoma_mellinum,19,15,5,L5,San_off,1,NA,0,NA,T
Melanostoma_mellinum,18,11,47,4,San_off,1,F,0,NA,T
Melanostoma_mellinum,16,8,36,56,Pla_lan,1,M,0,NA,T
Melanostoma_mellinum,19,15,24,27,Ran_acr,1,F,0,NA,T
Melanostoma_mellinum,18,11,33,L5,San_off,1,M,0,NA,T
Melanostoma_mellinum,18,9,30,52,Ran_acr,1,F,0,NA,T
Melanostoma_mellinum,18,12,11,17,Ran_acr,1,F,0,NA,T
Melanostoma_mellinum,19,11,31,3,Lat_pra,1,NA,0,NA,T
Melanostoma_mellinum,14,11,6,64,Tri_pra,1,NA,0,"nevím, jestli tonda prostě nezapomínal psát pohlaví u melanostom, protože není téměř nikde a jsem si jistá, že jsem ho většinou hlásila.",T
Melanostoma_mellinum,17,16,25,37,Cen_jac,1,M,0,NA,T
Melanostoma_mellinum,18,8,23,88,Ran_acr,1,F,0,NA,T
Melanostoma_mellinum,18,8,59,72,Ran_fla,1,F,0,NA,T
Melanostoma_mellinum,14,15,19,66,San_off,1,NA,0,NA,T
Melanostoma_mellinum,17,14,24,19,Ran_acr,1,NA,0,NA,T
Melanostoma_mellinum,15,17,47,26,Ran_acr,1,NA,0,NA,T
Melanostoma_mellinum,19,11,45,7,Pot_ere,1,NA,0,NA,T
Melanostoma_mellinum,17,14,15,16,Pot_ere,1,NA,0,NA,T
Melanostoma_mellinum,14,9,5,24,Ran_acr,1,F,0,NA,T
Melanostoma_mellinum,17,14,42,25,Ran_acr,1,NA,0,NA,T
Melanostoma_mellinum,18,11,5,24,Pla_lan,1,F,0,NA,T
Melanostoma_mellinum,16,8,6,36,Pla_lan,1,F,0,NA,T
Melanostoma_mellinum,16,8,23,47,San_off,1,F,0,NA,T
Melanostoma_mellinum,20,8,44,24,Pla_lan,2,F,0,NA,T
Melanostoma_mellinum,18,9,48,38,San_off,1,F,0,NA,T
Melanostoma_mellinum,16,14,44,94,Ran_acr,1,f,0,NA,T
Melanostoma_mellinum,17,15,48,61,Pim_sax,1,M,0,NA,T
Melanostoma_mellinum,19,15,19,24,Pla_lan,1,F,0,NA,T
Melanostoma_mellinum,14,10,25,48,Pla_lan,1,NA,0,NA,T
Melanostoma_mellinum,19,15,27,66,Pla_lan,1,NA,0,NA,T
Melanostoma_mellinum,19,11,58,59,San_off,1,f,0,NA,T
Melanostoma_mellinum,18,12,19,22,Ran_acr,1,M,0,NA,T
Melanostoma_mellinum,15,8,29,47,San_off,1,NA,0,NA,T
Melanostoma_mellinum,18,9,12,62,Pim_sax,1,NA,0,NA,T
Melanostoma_mellinum,19,12,18,12,Pot_ere,1,NA,0,NA,T
Melanostoma_mellinum,18,11,39,90,Pla_lan,1,NA,0,NA,T
Melanostoma_mellinum,16,8,7,37,Pla_lan,1,F,0,NA,T
Melanostoma_mellinum,15,17,32,15,Pot_ere,1,F,0.75,NA,T
Melanostoma_mellinum,14,16,12,17,Pot_ere,1,NA,0.95,NA,T
Melanostoma_mellinum,15,8,34,50,Pla_lan,1,NA,0,NA,T
Melanostoma_mellinum,17,16,16,76,Pim_sax,1,F,0,NA,T
Melanostoma_mellinum,16,8,3,34,Pla_lan,2,F,0,NA,T
Melanostoma_mellinum,19,11,51,52,San_off,1,f,0,NA,T
Melanostoma_mellinum,18,8,15,94,Ran_acr,1,F,0,NA,T
Melanostoma_mellinum,19,11,36,L9,Ran_fla,1,m,0,NA,T
Melanostoma_mellinum,20,14,45,81,San_off,1,M,0,NA,T
Melanostoma_mellinum,18,11,47,85,Ran_acr,1,F,0,NA,T
Melanostoma_mellinum,16,12,54,94,Ran_fla,1,F,0,NA,T
Melanostoma_mellinum,18,11,0,27,Ran_acr,1,M,0,NA,T
Melanostoma_mellinum,20,10,22,60,San_off,1,F,0,NA,T
Melanostoma_mellinum,19,15,11,58,Pla_lan,1,M,0,NA,T
Melyridae,14,14,12,L5,Sel_car,1,NA,0,prostě malachius,?
Microlepidoptera,14,18,43,78,Pla_lan,1,NA,0,NA,T
Microlepidoptera,20,9,7,67,Sel_car,1,NA,0,NA,T
Microlepidoptera,15,16,5,81,Gal_uli,1,NA,0,"cf. Pyrausta purpuralis, ale fakt netuším",T
Miridae,18,11,33,L5,San_off,1,NA,0,NA,?
Miridae,16,12,18,69,Leu_vul,1,NA,0,NA,?
Miridae,14,12,52,93,Ran_acr,1,NA,0,NA,?
Miridae,18,11,22,L1,Cir_pal,1,NA,0,NA,?
Miridae,16,10,57,4,Cen_jac,1,NA,0,NA,?
Miridae,18,9,44,41,Cen_jac,1,NA,0,NA,?
Miridae,15,8,26,L9,Ran_fla,1,NA,0,NA,?
Miridae,15,16,39,L1,Lyc_eur,1,NA,0,NA,?
Miridae,18,11,22,L1,Ang_syl,1,NA,0,NA,?
Miridae,19,15,4,17,Ran_acr,1,NA,0,NA,?
Miridae,19,10,31,21,Ran_acr,1,NA,0,NA,?
Miridae,20,13,39,L5,San_off,1,NA,0,NA,?
Miridae,14,8,2,4,Ran_acr,1,NA,0,NA,?
Miridae,14,16,43,63,Cen_jac,1,NA,0,NA,?
Miridae,19,15,5,L5,San_off,1,NA,0,NA,?
Miridae,15,17,19,5,Ran_acr,2,NA,0,NA,?
Miridae,14,16,28,24,Ran_acr,1,NA,0,NA,?
Miridae,15,9,49,L4,Sel_car,1,NA,0,NA,?
mm_dipt,14,12,11,1,Lat_pra,1,NA,0,NA,?
mm_dipt,19,16,13,87,Ran_acr,1,NA,0,NA,?
mm_dipt,19,12,46,21,Ran_fla,1,NA,0,NA,?
mm_dipt,15,11,52,L1,Ang_syl,1,NA,0,NA,?
mm_dipt,17,14,24,19,Pot_ere,1,NA,0,NA,?
mm_dipt,20,13,37,L4,Ach_pta,1,NA,0,NA,?
mm_dipt,15,10,56,80,Dau_car,1,NA,0,NA,?
mm_dipt,15,9,36,75,Pim_sax,1,NA,0,NA,?
mm_dipt,20,8,53,28,Ran_fla,1,NA,0,NA,?
mm_dipt,19,12,40,85,Ran_acr,1,NA,0,NA,?
mm_dipt,20,12,55,57,Leu_vul,1,NA,0,NA,?
mm_dipt,18,10,51,33,Ran_acr,1,NA,0,NA,?
mm_dipt,19,12,58,26,Ran_acr,1,NA,0,NA,?
mm_dipt,15,11,1,82,Pim_sax,1,NA,0,NA,?
mm_dipt,15,15,8,87,Ran_fla,1,NA,0,NA,?
mm_dipt,14,17,33,7,Ran_acr,1,NA,0,NA,?
mm_dipt,18,11,31,L4,Sel_car,1,NA,0,NA,?
mm_dipt,15,9,31,15,Ran_acr,1,NA,0,NA,?
mm_dipt,15,10,23,72,Ran_fla,1,NA,0,NA,?
mm_dipt,20,12,49,54,Pim_sax,1,NA,0,NA,?
mm_dipt,19,12,44,20,Ran_acr,1,NA,0,NA,?
mm_dipt,19,14,57,54,Ach_pta,1,NA,0,NA,?
mm_dipt,19,11,45,7,Ran_fla,1,NA,0,NA,?
mm_hym,20,8,47,L4,Ach_pta,1,NA,0,NA,?
mm_hym,19,14,50,50,Cen_jac,1,NA,0,NA,?
mmm,16,12,40,83,Ran_acr,1,NA,0,NA,?
mmm,16,14,59,33,Ach_pta,1,NA,0,NA,?
mmm,16,14,1,59,Sel_car,1,NA,0,NA,?
mmm,20,14,47,83,Ran_acr,1,NA,0,NA,?
mmm,19,12,52,23,Ran_acr,1,NA,0,NA,?
mmm,19,12,46,21,Ran_fla,1,NA,0,NA,?
mmm,15,10,29,74,Dau_car,3,NA,0,NA,?
mmm,16,14,1,L1,Pot_ere,1,NA,0,NA,?
mmm,19,15,28,29,Pot_ere,1,NA,0,NA,?
mmm,17,16,30,83,Ran_fla,1,NA,0,NA,?
mmm,18,12,8,15,Pot_ere,1,NA,0,NA,?
mmm,15,16,12,86,Lat_pra,1,NA,0,NA,?
mmm,15,17,36,19,Pot_ere,1,NA,0.9,NA,?
mmm,15,11,36,L4,Pot_ere,1,NA,0.1,NA,?
mmm,19,13,35,L1,Pot_ere,1,NA,0,NA,?
mmm,15,14,11,32,Pot_ere,2,NA,0,NA,?
